CustomerID,Recency,Frequency,Monetary,TotalQuantity,Country,AvgOrderValue,Cluster,DBSCAN,Agglomerative,Segment_Name,Business_Recommendation,PC1,PC2
14714.0,24,1,160.19,229,35,160.19,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3706520301837442,-0.4636135567695464
14715.0,25,4,867.38,521,35,216.845,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.11101168254543896,-0.5881686028216007
14716.0,43,2,329.68,604,35,164.84,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2888864291035723,-0.38059867326520713
14719.0,2,5,1602.13,1032,35,320.42600000000004,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.10821482564432322,-0.7457908687917671
14720.0,6,3,663.81,219,35,221.27,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.18498389097561635,-0.6673088767229225
14722.0,147,1,187.92,120,35,187.92,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.5769419324563075,0.36328450795218253
14723.0,10,6,1158.3,695,35,193.05,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.06310062722106301,-0.7971851353925503
14725.0,25,1,718.08,593,35,718.08,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.20010346148849306,-0.26942505135778777
14727.0,274,1,268.58,62,35,268.58,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7714892329322963,1.2349498616585697
14729.0,374,1,313.49,197,35,313.49,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.9080053445102002,1.918681523108714
14730.0,1,8,2005.06,1132,35,250.6325,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.3078007539873167,-0.9300576487339601
14731.0,47,3,380.02,256,35,126.67333333333332,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.28168969585595965,-0.42584932768918815
14732.0,8,8,2702.49,1405,35,337.81125000000003,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.3880992296458164,-0.8437959599195999
14733.0,16,12,9585.91,3764,35,798.8258333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.403128083686255,-0.7468535543082438
14735.0,4,32,6065.69,2264,35,189.5528125,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,2.06302996365053,-2.1601082749104332
14737.0,4,3,1164.55,345,35,388.1833333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.1065365058340131,-0.6208126294937703
14738.0,43,7,1314.45,601,35,187.77857142857144,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.06504574517840485,-0.6329264039300639
14739.0,4,7,3902.28,3820,35,557.4685714285714,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.7328630473254834,-0.6899258832375758
14740.0,197,3,1448.21,735,35,482.7366666666667,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.34084240527214477,0.705707514582466
14741.0,12,6,1400.34,841,35,233.39,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.09931637794624197,-0.7659814247039836
14744.0,16,7,1099.98,627,35,157.14,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.09290820515939244,-0.8242259466833918
14745.0,113,5,1220.26,1038,35,244.052,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.1092744042865068,-0.033549020743982444
14747.0,249,1,328.2,84,35,328.2,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7143881821215036,1.0880102300164245
14748.0,29,5,1415.75,1223,35,283.15,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.06813080576213255,-0.5757884058180625
14752.0,44,1,389.64,260,35,389.64,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3461703257187699,-0.2553974074386186
14753.0,87,1,563.15,211,35,563.15,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3814216658630697,0.08652413799879306
14754.0,45,2,638.05,486,35,319.025,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2599450875071006,-0.3179879905867362
14755.0,10,11,5010.28,2219,35,455.48,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.8210453110909026,-0.9163953894856475
14756.0,15,1,738.96,416,35,738.96,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.19955113369242775,-0.33266356447876017
14757.0,75,1,420.5,160,35,420.5,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.401036064176645,-0.040628831726926176
14758.0,145,4,1484.06,419,35,371.015,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2521185627772252,0.2645218144969584
14759.0,5,3,1625.97,569,35,541.99,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.026332029260431076,-0.556981728386547
14760.0,297,1,89.2,40,35,89.2,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8532144584917323,1.3297745747914236
14761.0,59,2,255.9,118,35,127.95,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3823891030939106,-0.2954167708493487
14762.0,264,1,300.52,341,35,300.52,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7153573956675224,1.1838865571848836
14764.0,47,1,278.3,190,35,278.3,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.38510436638420387,-0.2727726533661164
14765.0,29,3,254.11,135,35,84.70333333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.28170005267043796,-0.5625724474382962
14766.0,8,6,2473.37,1349,35,412.2283333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.2646125815997889,-0.7160453159615852
14768.0,17,2,192.6,52,35,96.3,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.33116690610624994,-0.5872230431732058
14769.0,3,8,10674.75,7436,35,1334.34375,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.7825711590822222,-0.3696552902339431
14770.0,232,2,876.42,490,35,438.21,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5281698004873895,0.9685228303534091
14772.0,112,1,139.26,82,35,139.26,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.5357541196608105,0.11348526102200289
14775.0,58,3,1011.9,1174,35,337.3,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.11647005721842112,-0.2627166274236544
14776.0,51,11,2538.3,3134,35,230.75454545454548,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.6623592599363194,-0.7215076635760371
14778.0,127,2,730.86,306,35,365.43,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.40043353462686765,0.2407684677876149
14779.0,281,3,386.15,84,35,128.71666666666667,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6815716297879794,1.1315600652613447
14780.0,55,2,447.68,310,35,223.84,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3250120936160051,-0.28643454459331313
14782.0,320,1,200.1,114,35,200.1,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8562101110368942,1.5204102176647565
14784.0,26,2,289.99,237,35,144.995,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3098026710557539,-0.507473279777446
14785.0,10,2,77.4,84,35,38.7,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.33321211432759285,-0.6525248966365316
14788.0,7,2,679.4399999999999,421,35,339.72,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.19952667397199955,-0.5656251280857266
14789.0,29,1,197.64,116,35,197.64,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.38320264548398414,-0.42028342685304776
14790.0,17,4,745.06,699,35,186.265,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.09038837806410287,-0.6489835081385638
14792.0,64,1,6.2,2,35,6.2,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4979486455971555,-0.2511006147630092
14793.0,21,1,228.99,91,35,228.99,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3657980559931181,-0.4639339969752662
14794.0,3,7,1319.91,673,35,188.55857142857144,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.1389656244389705,-0.8979269131252342
14795.0,166,1,131.45000000000002,17,35,131.45000000000002,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6329653499674501,0.4697190533849485
14796.0,1,17,8022.49,6025,35,471.9111764705882,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.8203236862428296,-1.1922131424207338
14798.0,53,3,173.74,150,35,57.91333333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3287135524762653,-0.41151674714756636
14799.0,51,1,157.7,146,35,157.7,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.42479833560367164,-0.2859901466817603
14800.0,48,12,4339.74,3655,35,361.645,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.9241188405199773,-0.7261741865809064
14801.0,61,1,193.14,175,35,193.14,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.42944401385523556,-0.20730261810505768
14803.0,162,3,845.55,370,35,281.85,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.39920969190754574,0.39635454901829875
14804.0,9,1,353.27,121,35,353.27,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.31386181912833183,-0.5031201826627647
14805.0,15,4,554.65,115,35,138.6625,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.1753801215488164,-0.6901931430748636
14806.0,75,1,193.39,330,35,193.39,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.43414150975744786,-0.11097038603264564
14808.0,40,8,2741.17,2147,35,342.64625,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.4256215686422395,-0.6145755854063283
14810.0,41,11,2087.88,1016,35,189.80727272727276,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.3962892937057061,-0.845521170655901
14813.0,370,2,155.43,67,35,77.715,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.9091555866191349,1.7601059281036262
14815.0,37,2,778.5,744,35,389.25,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.1960319280950433,-0.3430004604534379
14816.0,197,1,271.85,5,35,271.85,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6521036171868577,0.7216185280628155
14817.0,200,2,1110.34,655,35,555.17,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.42211187447841714,0.7973737376339158
14818.0,74,3,657.8,324,35,219.26666666666665,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.28411594637951987,-0.2127015858774484
14819.0,64,2,272.07,109,35,136.035,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3891609502208099,-0.2595535812976298
14820.0,21,4,507.29,253,35,126.8225,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.17416330206263245,-0.6517900146300041
14821.0,367,1,48.8,20,35,48.8,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.9788071349507491,1.7829658387398606
14823.0,180,3,321.43,88,35,107.14333333333332,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5246433909517203,0.4508988453515425
14824.0,10,4,1127.71,525,35,281.9275,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.05830909494464091,-0.6650238766078763
14825.0,4,12,2226.91,991,35,185.5758333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.5191805166377154,-1.1464613783282602
14828.0,197,3,2139.76,2172,35,713.2533333333334,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.09018672955913411,0.8121367588255123
14829.0,29,4,697.55,452,35,174.3875,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.14369936464693006,-0.5778506069938397
14830.0,53,1,197.13,169,35,197.13,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.416199673084137,-0.259455143890703
14834.0,18,6,1720.3,734,35,286.71666666666664,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.10685998115907551,-0.708012526421153
14836.0,10,3,102.45,45,35,34.15,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2795939907918559,-0.7083323309887539
14837.0,90,4,1649.5,1436,35,412.375,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.02674790588566533,-0.06830799113760803
14840.0,268,1,62.85,31,35,62.85,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.813222194887864,1.1277451825301856
14841.0,53,6,3295.76,1778,35,549.2933333333334,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.3177238310759978,-0.3565989096865607
14842.0,44,4,2824.69,1166,35,706.1725,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.14236067554697593,-0.2759274988347711
14844.0,64,4,3189.81,1833,35,797.4525,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.2264035572100516,-0.09767790746679397
14847.0,149,1,309.4,120,35,309.4,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5519173805570904,0.4159564162602752
14849.0,22,25,7930.54,5694,35,317.2216,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,2.1740542341733518,-1.5391155229769644
14850.0,312,1,325.75,293,35,325.75,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7931418522317595,1.5111414578837317
14851.0,23,2,511.35,325,35,255.675,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2617372088723962,-0.4888443385286802
14852.0,58,6,2836.69,1747,35,472.7816666666667,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.2633158252581733,-0.35252734177386486
14853.0,24,2,475.8,82,35,237.9,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2969026748993138,-0.492694686950042
14854.0,78,7,2759.83,1832,35,394.26142857142855,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.27978078455397065,-0.29690774136465514
14855.0,119,2,645.65,267,35,322.825,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4046401126804964,0.17247082753232632
14856.0,36,3,1311.38,714,35,437.1266666666666,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.09794202538303973,-0.38368523940824223
14857.0,60,2,1173.12,464,35,586.56,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.20723932680672416,-0.1290426784519028
14859.0,13,4,1353.74,671,35,338.435,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.022047656139765465,-0.6222461783949398
14860.0,19,1,170.32,232,35,170.32,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3598121573230803,-0.4936088203775866
14861.0,52,1,125.79,117,35,125.79,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4372238184429882,-0.29020368548331066
14862.0,26,2,841.1999999999999,772,35,420.6,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.16554945844040025,-0.4053319739491574
14863.0,29,1,266.76,132,35,266.76,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.36525324643340606,-0.39759867784951575
14865.0,7,2,52.2,108,35,26.1,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.32929433617313936,-0.6762806374855506
14866.0,11,12,14389.9,6752,35,1199.1583333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,2.1379518861054594,-0.5493465740022009
14867.0,186,3,710.28,328,35,236.76,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.4594871635613244,0.540036855448961
14868.0,3,8,2953.59,1405,35,369.19875,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.41781709001358697,-0.8647243076809087
14869.0,9,2,725.7,550,35,362.85,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.18089780013092963,-0.5421351594638201
14870.0,262,1,327.25,119,35,327.25,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7316870687115725,1.1750259394310858
14871.0,3,4,522.38,185,35,130.595,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.1511746786641041,-0.7717304661662412
14873.0,210,1,519.68,168,35,519.68,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5966135448964673,0.8916092312502895
14875.0,108,2,1465.3200000000002,558,35,732.6600000000001,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.23088744814446396,0.24151904736509122
14878.0,13,9,1485.54,802,35,165.06,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.25908910206734925,-0.9423145994643223
14880.0,77,3,706.19,373,35,235.39666666666668,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2774489292499448,-0.18622658369594627
14881.0,20,1,255.4,316,35,255.4,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3318700017970546,-0.4578077749353305
14882.0,27,2,589.7,158,35,294.85,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.27599070327624264,-0.45224038419085166
14883.0,19,6,761.59,790,35,126.93166666666669,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.022628727785121833,-0.7601778397221822
14885.0,132,1,765.3199999999999,724,35,765.3199999999999,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.3479285266226245,0.46165085035013514
14886.0,253,1,364.8,160,35,364.8,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7035408600821514,1.1279604964790093
14887.0,79,1,1862.0,1100,35,1862.0,0,0,0,At Risk,Provide special discounts and win-back offers.,0.03727075535394552,0.4705546740113868
14888.0,207,1,369.2,184,35,369.2,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6249021933973031,0.8231813046061064
14889.0,336,1,135.9,90,35,135.9,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8999701433196438,1.6058310299205207
14890.0,254,1,125.65,51,35,125.65,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.773506255294473,1.0551285083354618
14891.0,148,2,554.38,505,35,277.19,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.43773580181385174,0.3550397140920586
14893.0,10,2,1237.85,799,35,618.9250000000001,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.07733090763385553,-0.4452407799809496
14894.0,85,1,655.75,265,35,655.75,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3503363222985735,0.10419569703286281
14895.0,8,20,11138.71,4851,35,556.9355,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,2.0611134347881443,-1.2709435009403036
14896.0,205,2,468.77,279,35,234.385,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5694691967510848,0.7164698747194802
14897.0,8,4,1366.38,468,35,341.595,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.036159403134037864,-0.6582841250921908
14898.0,23,6,1303.52,1020,35,217.25333333333333,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.09323068357993768,-0.6953251727961149
14901.0,11,9,1421.29,661,35,157.92111111111112,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.24057940175743742,-0.9611986762535331
14902.0,26,1,332.66,218,35,332.66,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.33503678716491964,-0.39463679416887576
14903.0,21,5,2810.63,1536,35,562.126,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.2549850865046186,-0.5215052727211933
14904.0,2,2,1025.44,1985,35,512.72,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.04191749727149091,-0.5116964170656636
14905.0,158,2,616.15,287,35,308.075,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.47014569709616744,0.42791212777993987
14907.0,3,7,3501.1,1691,35,500.1571428571429,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.45132904097978466,-0.7587792106152762
14908.0,74,1,277.8,132,35,277.8,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.43588146935291544,-0.09403367678061372
14910.0,3,4,434.35,238,35,108.5875,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.15442745867356938,-0.7785313528305723
14911.0,1,201,143825.06,80265,10,715.5475621890547,3,-1,1,Frequent Buyer,Recommend complementary products and loyalty rewards.,30.08291963107804,-7.3567982644204575
14912.0,17,2,867.85,971,18,433.925,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.029827516670077967,0.15034855475956221
14913.0,36,4,1227.43,1743,35,306.8575,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.05164131195465879,-0.4599068505838605
14915.0,91,2,307.48,112,35,153.74,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.42745916698837183,-0.07358919567820602
14916.0,71,4,1268.98,1136,35,317.245,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.07140448478191125,-0.23433925569226338
14918.0,116,2,1610.15,675,35,805.075,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.20873787207046188,0.32124392604520596
14920.0,213,2,977.77,509,35,488.885,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.4799661932471987,0.85914519341732
14921.0,30,2,1316.07,953,35,658.035,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.08031701857197493,-0.2959459938157719
14923.0,51,1,749.1,418,35,749.1,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2555167611397408,-0.08935030093122674
14924.0,246,1,310.05,64,35,310.05,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7160580001182958,1.06175645159391
14929.0,32,1,223.88,136,35,223.88,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.379649658215016,-0.39140985338849693
14930.0,109,3,2372.86,1166,6,790.9533333333334,0,0,2,At Risk,Provide special discounts and win-back offers.,0.2262940120200847,1.2695616827502807
14931.0,5,5,1257.68,417,6,251.536,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.259992623119306,0.27378561049511135
14932.0,366,1,363.53,80,6,363.53,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.6348556382639847,2.915634428085381
14934.0,82,2,1890.94,1042,6,945.47,0,0,2,At Risk,Provide special discounts and win-back offers.,0.19312018693359417,1.1846815176217351
14935.0,297,1,1784.71,935,6,1784.71,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.0924156111048072,2.931985510269646
14936.0,34,8,8137.02,4085,6,1017.1275,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.3865722372693632,0.6847783365736109
14937.0,57,3,1621.88,484,6,540.6266666666667,0,0,0,At Risk,Provide special discounts and win-back offers.,0.14079714545449076,0.8238869759636526
14944.0,30,12,5900.25,2815,35,491.6875,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.9789899352936788,-0.8053074226829562
14946.0,14,1,100.9,22,35,100.9,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.39224863807677607,-0.5533789941821733
14947.0,72,2,290.82,179,35,145.41,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.391245671467316,-0.2017713635181689
14948.0,23,6,1101.97,673,35,183.66166666666663,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.03416126897282292,-0.7144547200884833
14950.0,19,1,371.2,136,35,371.2,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.32421077610719823,-0.43036677943247265
14951.0,79,1,311.69,311,35,311.69,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.4153189795824098,-0.04635344469126897
14952.0,60,11,8099.49,3355,35,736.3172727272727,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.1196416951069785,-0.44209391131740416
14953.0,25,1,289.82,225,35,289.82,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.34256867430785487,-0.4150442486089974
14954.0,12,1,336.17,127,35,336.17,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3220247511676681,-0.48854529646499434
14957.0,253,1,58.49,34,35,58.49,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7894890255077268,1.026393180641709
14958.0,147,3,499.68,129,35,166.56,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.4446455249108315,0.25213120912138876
14959.0,64,4,695.42,494,35,173.855,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.19597694087864545,-0.3439223313636173
14960.0,8,2,221.27,221,35,110.635,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.29261444357864325,-0.6392478590386309
14961.0,11,9,7044.68,3708,35,782.7422222222223,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,1.065045522602615,-0.650487006369889
14962.0,271,1,126.7,44,35,126.7,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.8017281222230365,1.1686661305432868
14963.0,10,5,1487.8,1176,35,297.56,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,0.10067359896065893,-0.6980826028330642
14964.0,247,1,206.21,143,35,206.21,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7326733485595421,1.0362850634752225
14965.0,96,2,599.0,365,35,299.5,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.36278168734788957,0.013198407349911675
14966.0,15,1,191.32,187,35,191.32,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3536480908715879,-0.5143221888112415
14967.0,50,1,463.8,140,35,463.8,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3526159794185269,-0.19364490881842358
14968.0,30,1,147.59,127,35,147.59,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.3952011499588191,-0.42961743743827374
14970.0,68,4,1592.06,250,35,398.015,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.13496396827340035,-0.24241005766501955
14971.0,35,3,1116.57,644,35,372.19,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.12800798960469523,-0.4140232499822648
14972.0,128,1,114.77,28,35,114.77,0,0,0,At Risk,Provide special discounts and win-back offers.,-0.5737577313473102,0.2112000426374463
14973.0,107,3,1314.45,369,35,438.15,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.2531635832143189,0.08348265095345704
14974.0,37,1,114.39,44,35,114.39,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.42396356726450546,-0.39526773202294607
14975.0,57,1,279.94,380,35,279.94,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.37890343962917766,-0.20199646588423562
14976.0,57,7,790.86,234,35,112.98,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.04696370210956558,-0.5753093913932171
14978.0,72,5,1931.42,525,35,386.284,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.032132154873948354,-0.2646825336687255
14981.0,246,1,102.12,97,35,102.12,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.7606235201024323,0.9950441216568057
14984.0,19,2,213.27,60,35,106.635,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.33041284784118063,-0.5702872483603392
14985.0,198,2,296.75,260,35,148.375,0,0,2,At Risk,Provide special discounts and win-back offers.,-0.5859020794951777,0.6407172509648921
14987.0,16,2,326.4,128,35,163.2,2,0,0,Occasional Customer,Send personalized emails and re-engagement campaigns.,-0.30078568287274815,-0.5701109644438039
